2024-06-25 15:13:37.164, 0,146087604441218, 1,52359297795803E-311, 1,51934898637511E-311, 0,109422815502263, 0,986606630989444, -0,120971083880473, 0,973176877576117, -0,0815571798883536, 0,215116692424968, 0,202369494733662, -0,141264935834471, -0,9690669767900082024-06-25 15:15:24.213, не число, не число, 1,07355689917142E+196, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:24.220, не число, 1,07355689917142E+196, 1,07358897883203E+196, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:25.377, 0,471623381883644, 0,125488506838557, 1,23712354645538E-311, 0,0463642565974983, 0,69423547842177, 0,718253058615595, 0,988898820255957, -0,133514480878689, 0,065215080250441, 0,141171806698571, 0,707255953595436, -0,69271894524206
2024-06-25 15:15:25.378, 0,125488506838557, 1,23712354645538E-311, 1,30927140333585E-311, 0,114973898339626, 0,956105186200838, -0,269525278258739, 0,989538613351486, -0,0864317808050956, 0,11551138451806, 0,0871454840310648, -0,279986464291975, -0,956040398950939
2024-06-25 15:15:25.485, 0,472335764720588, 0,12589333130641, 1,38778524756945E-311, 0,0487060700076544, 0,694064197904866, 0,718263606157993, 0,989465446423015, -0,131682229860435, 0,0601491535591873, 0,136329927306196, 0,707767390832368, -0,693166265332517
2024-06-25 15:15:25.486, 0,12589333130641, 1,38778524756945E-311, 1,31563739076457E-311, 0,117227451173507, 0,958162218453204, -0,261118532127071, 0,987674942813952, -0,0850261669584327, 0,131410647475057, 0,103710809604496, -0,273305166546829, -0,956320215152848
2024-06-25 15:15:25.605, 0,472016557402248, 0,12618562921473, 1,15292179676948E+18, 0,050106237463325, 0,693434632949984, 0,71877519071876, 0,99002510781141, -0,129372019501727, 0,0557957567656475, 0,131680108103978, 0,708809770245562, -0,693000042376737
2024-06-25 15:15:25.606, 0,12618562921473, 1,15292179676948E+18, 1,29703698474467E+18, 0,116046023262251, 0,961393978843775, -0,249509394468328, 0,987091001081525, -0,0837111546818718, 0,136542294420816, 0,110384220198768, -0,262133668239626, -0,958697691614175
2024-06-25 15:15:25.712, 0,473208751776596, 0,127074791245507, 1,19680562642704E-311, 0,052180911413085, 0,692877351709195, 0,7191648823271, 0,990549627553892, -0,12737957592314, 0,0508515387229073, 0,126840797210306, 0,709715026701629, -0,692976185043152
2024-06-25 15:15:25.713, 0,127074791245507, 1,19680562642704E-311, 1,12890176107613E-311, 0,116601369363284, 0,962564993504623, -0,244689096491962, 0,985999650391395, -0,0826212411018646, 0,144839290066037, 0,11920071346537, -0,258151823154967, -0,958722496925525
2024-06-25 15:15:25.814, 0,471395676093572, 0,12736165915325, 1,43446915497809E-311, 0,0529973182953436, 0,691562432135114, 0,720369826348153, 0,991427738862893, -0,122711577839108, 0,0448654352196328, 0,119424967518156, 0,71181688033061, -0,692137562923502
2024-06-25 15:15:25.814, 0,12736165915325, 1,43446915497809E-311, 1,4281031676052E-311, 0,114253273177761, 0,959621639789181, -0,25704571192006, 0,987505316129945, -0,081435059611313, 0,134913237605507, 0,108533129427221, -0,269248286000904, -0,95693569287717
2024-06-25 15:15:25.923, 0,473516840521804, 0,127999933224462, 2,12199612544771E-314, 0,0546401772043507, 0,690474915259784, 0,721289707698696, 0,991716366347455, -0,121625209249738, 0,0413032346621693, 0,116245859081853, 0,713057991941715, -0,691400897001422
2024-06-25 15:15:25.924, 0,127999933224462, 2,12199612544771E-314, 4,24399191740112E-314, 0,114060396167078, 0,963898141472423, -0,240604652681981, 0,987011850261311, -0,0823672266807712, 0,137924788970876, 0,113127509784098, -0,253211399496401, -0,960773726584529
2024-06-25 15:15:26.033, 0,474802548150972, 0,129304748834129, 1,69759667545949E-313, 0,056659503469493, 0,688361220907278, 0,723151803024532, 0,992262466124193, -0,118973126289536, 0,0355048382904177, 0,110475784621451, 0,715544704942979, -0,689775960903495
2024-06-25 15:15:26.033, 0,129304748834129, 1,69759667545949E-313, 8,80628253299995E-312, 0,114289746817974, 0,965000437834759, -0,236033914408518, 0,98535807402509, -0,0798548590402558, 0,150640855816824, 0,126520036855226, -0,249794628577928, -0,959997564480123
